# frame 	 heights
0 7
1000 7
2000 7
3000 7
4000 7
5000 7
6000 7
7000 7
8000 7
9000 7
10000 7
11000 7
12000 7
13000 7
14000 7
15000 7
16000 7
17000 7
18000 7
19000 7
20000 7
21000 7
22000 7
23000 7
24000 7
25000 7
26000 7
27000 7
28000 7
29000 7
30000 7
31000 7
32000 7
33000 7
34000 7
35000 7
36000 7
37000 7
38000 7
39000 7
40000 7
41000 7
42000 7
43000 7
44000 7
45000 7
46000 7
47000 7
48000 7
49000 7
50000 7
51000 7
52000 7
53000 7
54000 7
55000 7
56000 7
57000 7
58000 7
59000 7
60000 7
61000 7
62000 7
63000 7
64000 7
65000 7
66000 7
67000 7
68000 7
69000 7
70000 7
71000 7
72000 7
73000 7
74000 7
75000 7
76000 7
77000 7
78000 7
79000 7
80000 7
81000 7
82000 7
83000 7
84000 7
85000 7
86000 7
87000 7
88000 7
89000 7
90000 7
91000 7
92000 7
93000 7
94000 7
95000 7
96000 7
97000 7
98000 7
99000 7
100000 7
101000 7
102000 7
103000 7
104000 7
105000 7
106000 7
107000 7
108000 7
109000 7
110000 7
111000 7
112000 7
113000 7
114000 7
115000 7
116000 7
117000 7
118000 7
119000 7
120000 7
121000 7
122000 7
123000 7
124000 7
125000 7
126000 7
127000 7
128000 7
129000 7
130000 7
131000 7
132000 7
133000 7
134000 7
135000 7
136000 7
137000 7
138000 7
139000 7
140000 7
141000 7
142000 7
143000 7
144000 7
145000 7
146000 7
147000 7
148000 7
149000 7
150000 7
151000 7
152000 7
153000 7
154000 7
155000 7
156000 7
157000 7
158000 7
159000 7
160000 7
161000 7
162000 7
163000 7
164000 7
165000 7
166000 7
167000 7
168000 7
169000 7
170000 7
171000 7
172000 7
173000 7
174000 7
175000 7
176000 7
177000 7
178000 7
179000 7
180000 7
181000 7
182000 7
183000 7
184000 7
185000 7
186000 7
187000 7
188000 7
189000 7
190000 7
191000 7
192000 7
193000 7
194000 7
195000 7
196000 7
197000 7
198000 7
199000 7
200000 7
201000 7
202000 7
203000 7
204000 7
205000 7
206000 7
207000 7
208000 7
209000 7
210000 7
211000 7
212000 7
213000 7
214000 7
215000 7
216000 7
217000 7
218000 7
219000 7
220000 7
221000 7
222000 7
223000 7
224000 7
225000 7
226000 7
227000 7
228000 7
229000 7
230000 7
231000 7
232000 7
233000 7
234000 7
235000 7
236000 7
237000 7
238000 7
239000 7
240000 7
241000 7
242000 7
243000 7
244000 7
245000 7
246000 7
247000 7
248000 7
249000 7
250000 7
251000 7
252000 7
253000 7
254000 7
255000 7
256000 7
257000 7
258000 7
259000 7
260000 7
261000 7
262000 7
263000 7
264000 7
265000 7
266000 7
267000 7
268000 7
269000 7
270000 7
271000 7
272000 7
273000 7
274000 7
275000 7
276000 7
277000 7
278000 7
279000 7
280000 7
281000 7
282000 7
283000 7
284000 7
285000 7
286000 7
287000 7
288000 7
289000 7
290000 7
291000 7
292000 7
293000 7
294000 7
295000 7
296000 7
297000 7
298000 7
299000 7
300000 7
301000 7
302000 7
303000 7
304000 7
305000 7
306000 7
307000 7
308000 7
309000 7
310000 7
311000 7
312000 7
313000 7
314000 7
315000 7
316000 7
317000 7
318000 7
319000 7
320000 7
321000 7
322000 7
323000 7
324000 7
325000 7
326000 7
327000 7
328000 7
329000 7
330000 7
331000 7
332000 7
333000 7
334000 7
335000 7
336000 7
337000 7
338000 7
339000 7
340000 7
341000 7
342000 7
343000 7
344000 7
345000 7
346000 7
347000 7
348000 7
349000 7
350000 7
351000 7
352000 7
353000 7
354000 7
355000 7
356000 7
357000 7
358000 7
359000 7
360000 7
361000 7
362000 7
363000 7
364000 7
365000 7
366000 7
367000 7
368000 7
369000 7
370000 7
371000 7
372000 7
373000 7
374000 7
375000 7
376000 7
377000 7
378000 7
379000 7
380000 7
381000 7
382000 7
383000 7
384000 7
385000 7
386000 7
387000 7
388000 7
389000 7
390000 7
391000 7
392000 7
393000 7
394000 7
395000 7
396000 7
397000 7
398000 7
399000 7
400000 7
