# frame 	 heights
0 16
1000 16
2000 16
3000 16
4000 16
5000 16
6000 16
7000 16
8000 16
9000 16
10000 16
11000 16
12000 16
13000 16
14000 16
15000 16
16000 16
17000 16
18000 16
19000 16
20000 16
21000 16
22000 16
23000 16
24000 16
25000 16
26000 16
27000 16
28000 16
29000 16
30000 16
31000 16
32000 16
33000 16
34000 16
35000 16
36000 16
37000 16
38000 16
39000 16
40000 16
41000 16
42000 16
43000 16
44000 16
45000 16
46000 16
47000 16
48000 16
49000 16
50000 16
51000 16
52000 16
53000 16
54000 16
55000 16
56000 16
57000 16
58000 16
59000 16
60000 16
61000 16
62000 16
63000 16
64000 16
65000 16
66000 16
67000 16
68000 16
69000 16
70000 16
71000 16
72000 16
73000 16
74000 16
75000 16
76000 16
77000 16
78000 16
79000 16
80000 16
81000 16
82000 16
83000 16
84000 16
85000 16
86000 16
87000 16
88000 16
89000 16
90000 16
91000 16
92000 16
93000 16
94000 16
95000 16
96000 16
97000 16
98000 16
99000 16
100000 16
101000 16
102000 16
103000 16
104000 16
105000 16
106000 16
107000 16
108000 16
109000 16
110000 16
111000 16
112000 16
113000 16
114000 16
115000 16
116000 16
117000 16
118000 16
119000 16
120000 16
121000 16
122000 16
123000 16
124000 16
125000 16
126000 16
127000 16
128000 16
129000 16
130000 16
131000 16
132000 16
133000 16
134000 16
135000 16
136000 16
137000 16
138000 16
139000 16
140000 16
141000 16
142000 16
143000 16
144000 16
145000 16
146000 16
147000 16
148000 16
149000 16
150000 16
151000 16
152000 16
153000 16
154000 16
155000 16
156000 16
157000 16
158000 16
159000 16
160000 16
161000 16
162000 16
163000 16
164000 16
165000 16
166000 16
167000 16
168000 16
169000 16
170000 16
171000 16
172000 16
173000 16
174000 16
175000 16
176000 16
177000 16
178000 16
179000 16
180000 16
181000 16
182000 16
183000 16
184000 16
185000 16
186000 16
187000 16
188000 16
189000 16
190000 16
191000 16
192000 16
193000 16
194000 16
195000 16
196000 16
197000 16
198000 16
199000 16
200000 16
201000 16
202000 16
203000 16
204000 16
205000 16
206000 16
207000 16
208000 16
209000 16
210000 16
211000 16
212000 16
213000 16
214000 16
215000 16
216000 16
217000 16
218000 16
219000 16
220000 16
221000 16
222000 16
223000 16
224000 16
225000 16
226000 16
227000 16
228000 16
229000 16
230000 16
231000 16
232000 16
233000 16
234000 16
235000 16
236000 16
237000 16
238000 16
239000 16
240000 16
241000 16
242000 16
243000 16
244000 16
245000 16
246000 16
247000 16
248000 16
249000 16
250000 16
251000 16
252000 16
253000 16
254000 16
255000 16
256000 16
257000 16
258000 16
259000 16
260000 16
261000 16
262000 16
263000 16
264000 16
265000 16
266000 16
267000 16
268000 16
269000 16
270000 16
271000 16
272000 16
273000 16
274000 16
275000 16
276000 16
277000 16
278000 16
279000 16
280000 16
281000 16
282000 16
283000 16
284000 16
285000 16
286000 16
287000 16
288000 16
289000 16
290000 16
291000 16
292000 16
293000 16
294000 16
295000 16
296000 16
297000 16
298000 16
299000 16
300000 16
301000 16
302000 16
303000 16
304000 16
305000 16
306000 16
307000 16
308000 16
309000 16
310000 16
311000 16
312000 16
313000 16
314000 16
315000 16
316000 16
317000 16
318000 16
319000 16
320000 16
321000 16
322000 16
323000 16
324000 16
325000 16
326000 16
327000 16
328000 16
329000 16
330000 16
331000 16
332000 16
333000 16
334000 16
335000 16
336000 16
337000 16
338000 16
339000 16
340000 16
341000 16
342000 16
343000 16
344000 16
345000 16
346000 16
347000 16
348000 16
349000 16
350000 16
351000 16
352000 16
353000 16
354000 16
355000 16
356000 16
357000 16
358000 16
359000 16
360000 16
361000 16
362000 16
363000 16
364000 16
365000 16
366000 16
367000 16
368000 16
369000 16
370000 16
371000 16
372000 16
373000 16
374000 16
375000 16
376000 16
377000 16
378000 16
379000 16
380000 16
381000 16
382000 16
383000 16
384000 16
385000 16
386000 16
387000 16
388000 16
389000 16
390000 16
391000 16
392000 16
393000 16
394000 16
395000 16
396000 16
397000 16
398000 16
399000 16
400000 16
401000 16
402000 16
403000 16
404000 16
405000 16
406000 16
407000 16
408000 16
409000 16
410000 16
411000 16
412000 16
413000 16
414000 16
415000 16
416000 16
417000 16
418000 16
419000 16
420000 16
421000 16
422000 16
423000 16
424000 16
425000 16
426000 16
427000 16
428000 16
429000 16
430000 16
431000 16
432000 16
433000 16
434000 16
435000 16
436000 16
437000 16
438000 16
439000 16
440000 16
441000 16
442000 16
443000 16
444000 16
445000 16
446000 16
447000 16
448000 16
449000 16
450000 16
451000 16
452000 16
453000 16
454000 16
455000 16
456000 16
457000 16
458000 16
459000 16
460000 16
461000 16
462000 16
463000 16
464000 16
465000 16
466000 16
467000 16
468000 16
469000 16
470000 16
471000 16
472000 16
473000 16
474000 16
475000 16
476000 16
477000 16
478000 16
479000 16
480000 16
481000 16
482000 16
483000 16
484000 16
485000 16
486000 16
487000 16
488000 16
489000 16
490000 16
491000 16
492000 16
493000 16
494000 16
495000 16
496000 16
497000 16
498000 16
499000 16
500000 16
501000 16
502000 16
503000 16
504000 16
505000 16
506000 16
507000 16
508000 16
509000 16
510000 16
511000 16
512000 16
513000 16
514000 16
515000 16
516000 16
517000 16
518000 16
519000 16
520000 16
521000 16
522000 16
523000 16
524000 16
525000 16
526000 16
527000 16
528000 16
529000 16
530000 16
531000 16
532000 16
533000 16
534000 16
535000 16
536000 16
537000 16
538000 16
539000 16
540000 16
541000 16
542000 16
