# frame 	 heights
0 4
1000 4
2000 4
3000 4
4000 4
5000 4
6000 4
7000 4
8000 4
9000 4
10000 4
11000 4
12000 4
13000 4
14000 4
15000 4
16000 4
17000 4
18000 4
19000 4
20000 4
21000 4
22000 4
23000 4
24000 4
25000 4
26000 4
27000 4
28000 4
29000 4
30000 4
31000 4
32000 4
33000 4
34000 4
35000 4
36000 4
37000 4
38000 4
39000 4
40000 4
41000 4
42000 4
43000 4
44000 4
45000 4
46000 4
47000 4
48000 4
49000 4
50000 4
51000 4
52000 4
53000 4
54000 4
55000 4
56000 4
57000 4
58000 4
59000 4
60000 4
61000 4
62000 4
63000 4
64000 4
65000 4
66000 4
67000 4
68000 4
69000 4
70000 4
71000 4
72000 4
73000 4
74000 4
75000 4
76000 4
77000 4
78000 4
79000 4
80000 4
81000 4
82000 4
83000 4
84000 4
85000 4
86000 4
87000 4
88000 4
89000 4
90000 4
91000 4
92000 4
93000 4
94000 4
95000 4
96000 4
97000 4
98000 4
99000 4
100000 4
101000 4
102000 4
103000 4
104000 4
105000 4
106000 4
107000 4
108000 4
109000 4
110000 4
111000 4
112000 4
113000 4
114000 4
115000 4
116000 4
117000 4
118000 4
119000 4
120000 4
121000 4
122000 4
123000 4
124000 4
125000 4
126000 4
127000 4
128000 4
129000 4
130000 4
131000 4
132000 4
133000 4
134000 4
135000 4
136000 4
137000 4
138000 4
139000 4
140000 4
141000 4
142000 4
143000 4
144000 4
145000 4
146000 4
147000 4
148000 4
149000 4
150000 4
151000 4
152000 4
153000 4
154000 4
155000 4
156000 4
157000 4
158000 4
159000 4
160000 4
161000 4
162000 4
163000 4
164000 4
165000 4
166000 4
167000 4
168000 4
169000 4
170000 4
171000 4
172000 4
173000 4
174000 4
175000 4
176000 4
177000 4
178000 4
179000 4
180000 4
181000 4
182000 4
183000 4
184000 4
185000 4
186000 4
187000 4
188000 4
189000 4
190000 4
191000 4
192000 4
193000 4
194000 4
195000 4
196000 4
197000 4
198000 4
199000 4
200000 4
201000 4
202000 4
203000 4
204000 4
205000 4
206000 4
207000 4
208000 4
209000 4
210000 4
211000 4
212000 4
213000 4
214000 4
215000 4
216000 4
217000 4
218000 4
219000 4
220000 4
221000 4
222000 4
223000 4
224000 4
225000 4
226000 4
227000 4
228000 4
229000 4
230000 4
231000 4
232000 4
233000 4
234000 4
235000 4
236000 4
237000 4
238000 4
239000 4
